text	entity_category	image_id	person	location	organization	miscellaneous
Rapper Azealia Banks Endorses Donald Trump , Destroys Hillary in Furious Tweet Storm	[('Azealia Banks', 'person'), ('Donald Trump', 'person'), ('Hillary', 'person')]	O_3397.jpg	['Azealia Banks', 'Donald Trump', 'Hillary']	[]	[]	[]
Survey : Barack Obama , Pope Francis and Bill Gates top list of most admired men in America	[('Barack Obama', 'person'), ('Pope Francis', 'person'), ('Bill Gates', 'person'), ('America', 'location')]	O_2824.jpg	['Barack Obama', 'Pope Francis', 'Bill Gates']	['America']	[]	[]
20 Greatest NBA Players to Never Win a Championship Ring !	[('NBA', 'organization')]	17_06_10205.jpg	[]	[]	['NBA']	[]
THE FAR SIDE GALLERY 4 by Gary Larson - Forward by ROBIN WILLIAMS	[('THE FAR SIDE GALLERY 4', 'miscellaneous'), ('Gary Larson', 'person'), ('ROBIN WILLIAMS', 'person')]	O_3531.jpg	['Gary Larson', 'ROBIN WILLIAMS']	[]	[]	['THE FAR SIDE GALLERY 4']
# SocialMedia : Kim Kardashian Returns to Social Media to Shut Down Divo . . . # Setting4Success	[('Kim Kardashian', 'person')]	O_2186.jpg	['Kim Kardashian']	[]	[]	[]
Thanks to everyone who came out and supported the North Decatur Football Program tonight ! @ NDchargerfball	[('North Decatur Football Program', 'organization'), ('NDchargerfball', 'organization')]	16_05_05_218.jpg	[]	[]	['North Decatur Football Program', 'NDchargerfball']	[]
BREAKING : The @ warriors are headed to the NBA Finals ! # StrengthInNumbers # FeelTheBern	[('warriors', 'organization'), ('NBA', 'organization')]	16_05_30_669.jpg	[]	[]	['warriors', 'NBA']	[]
Does the NBA want a team back in Seattle ?	[('NBA', 'organization'), ('Seattle', 'location')]	16_05_25_1041.jpg	[]	['Seattle']	['NBA']	[]
Every One Tree Hill fan in 25 years 😂	[('One Tree Hill', 'miscellaneous')]	O_2720.jpg	[]	[]	[]	['One Tree Hill']
Great response by Kansas Rep . Ponka - We Victors to Kris Kobach on immigration	[('Kansas', 'location'), ('Ponka - We Victors', 'person'), ('Kris Kobach', 'person')]	O_1069.jpg	['Ponka - We Victors', 'Kris Kobach']	['Kansas']	[]	[]
Metro Boomin says he recently gave a bunch of beats to Kendrick Lamar	[('Metro Boomin', 'person'), ('Kendrick Lamar', 'person')]	O_3713.jpg	['Metro Boomin', 'Kendrick Lamar']	[]	[]	[]
Snapshot : Boss Shah Rukh khan ( @ iamsrk ) with a Fan in Mumbai .	[('Shah Rukh khan', 'person'), ('Mumbai', 'location')]	O_2391.jpg	['Shah Rukh khan']	['Mumbai']	[]	[]
Republican front - runner Donald Trump has won the state of Indiana	[('Republican', 'organization'), ('Donald Trump', 'person'), ('Indiana', 'location')]	O_2060.jpg	['Donald Trump']	['Indiana']	['Republican']	[]
Bruno mars was sauced out asf even when he was a youngin 😭 💓	[('Bruno mars', 'person')]	O_4800.jpg	['Bruno mars']	[]	[]	[]
L . A . Rams Sign Dominique Easley In NFL Free Agency . . .	[('L . A . Rams', 'organization'), ('Dominique Easley', 'person'), ('NFL', 'organization')]	16_05_21_377.jpg	['Dominique Easley']	[]	['L . A . Rams', 'NFL']	[]
Want tickets to the Vancouver Craft Beer Week Festival ? We ' re giving some away ! Enter here :	[('Vancouver Craft Beer Week Festival', 'miscellaneous')]	16_05_25_33.jpg	[]	[]	[]	['Vancouver Craft Beer Week Festival']
The original Belle thinks Emma Watson is perfect for “ Beauty And The Beast ”	[('Emma Watson', 'person'), ('Beauty And The Beast', 'miscellaneous')]	O_1260.jpg	['Emma Watson']	[]	[]	['Beauty And The Beast']
I ' m looking forward to @ moovinfestival over the August Bank Holiday weekend . . .	[('moovinfestival', 'miscellaneous')]	17_06_6904.jpg	[]	[]	[]	['moovinfestival']
Melo not worked up about possibility of missing the All - Star Game # knicks # nyk # NBA	[('Melo', 'person'), ('knicks', 'organization'), ('nyk', 'organization'), ('NBA', 'organization')]	17_01_18572.jpg	['Melo']	[]	['knicks', 'nyk', 'NBA']	[]
Barack Obama ' s approval ratings are rising in retrospect	[('Barack Obama', 'person')]	O_2336.jpg	['Barack Obama']	[]	[]	[]
Summer baseball action ! Won game 1 ! # getting better everyday ! ! !	[]	17_06_1791.jpg	[]	[]	[]	[]
Predicting Every NFL Team ' s Most Heated Camp Battle . . .	[('NFL', 'organization')]	16_05_31_1048.jpg	[]	[]	['NFL']	[]
With the 5 th pick in the # nbadraft17 the Kings select De ' Aaron Fox .	"[('Kings', 'organization'), (""De ' Aaron Fox"", 'person')]"	17_06_13187.jpg	"[""De ' Aaron Fox""]"	[]	['Kings']	[]
Those spoilt footballers could learn a lot from our Olympic Heroes . . .	[('Olympic', 'miscellaneous')]	17_06_5542.jpg	[]	[]	[]	['Olympic']
Great day for baseball at Target field	[('Target field', 'location')]	16_05_22_757.jpg	[]	['Target field']	[]	[]
# MLB The # Giants won ' t have a first - round pick for the first time since 2005	[('MLB', 'organization'), ('Giants', 'organization')]	16_05_29_592.jpg	[]	[]	['MLB', 'Giants']	[]
@ mlb_uk I love the @ Mets so much I had my own toon commissioned by the amazing @ GrafixJoker # lgm # MLBBATTLEGROUNDS	[('mlb_uk', 'organization'), ('Mets', 'organization'), ('GrafixJoker', 'person')]	17_06_12474.jpg	['GrafixJoker']	[]	['mlb_uk', 'Mets']	[]
Alleged Donald Trump supporters who beat homeless immigrant plead guilty	[('Donald Trump', 'person')]	O_2841.jpg	['Donald Trump']	[]	[]	[]
Meet the 2 officers who prevented a ' massacre ' at GOP baseball practice	[('GOP', 'organization')]	17_06_10642.jpg	[]	[]	['GOP']	[]
NBA ' s Raptors turn up heat in overtime to beat Miami	[('NBA', 'organization'), ('Raptors', 'organization'), ('Miami', 'organization')]	16_05_05_987.jpg	[]	[]	['NBA', 'Raptors', 'Miami']	[]
The home of Outlook Festival .	[('Outlook Festival', 'miscellaneous')]	16_05_29_423.jpg	[]	[]	[]	['Outlook Festival']
How to become an insanely good # writer , according to Stephen King	[('Stephen King', 'person')]	O_3641.jpg	['Stephen King']	[]	[]	[]
Ariana Grande and Christina Aguilera trying to sing together .	[('Ariana Grande', 'person'), ('Christina Aguilera', 'person')]	O_581.jpg	['Ariana Grande', 'Christina Aguilera']	[]	[]	[]
When you and your best friend go to a baseball game : ⚾ ️	[]	16_05_18_79.jpg	[]	[]	[]	[]
never forget how good justin bieber looked at Met Gala 2015	[('justin bieber', 'person'), ('Met Gala', 'miscellaneous')]	O_962.jpg	['justin bieber']	[]	[]	['Met Gala']
@ its_magan here is a picture of you tweeting at Times Square just now !	[('its_magan', 'person'), ('Times Square', 'location')]	O_2557.jpg	['its_magan']	['Times Square']	[]	[]
"@ joedonbaker Bonus point for "" The Wire "" reference ."	[('joedonbaker', 'person')]	17_06_12458.jpg	['joedonbaker']	[]	[]	[]
# NBA Enhanced : OKC Thunder to win is NOW 10 / 3 .	[('NBA', 'organization'), ('OKC Thunder', 'organization')]	16_05_16_287.jpg	[]	[]	['NBA', 'OKC Thunder']	[]
Barack Obama is gravely concerned about carbon ' s impact on our planet .	[('Barack Obama', 'person')]	O_1125.jpg	['Barack Obama']	[]	[]	[]
Jack Antonoff on Taylor Swift songwriting ability and working with her in the Studio ! !	[('Jack Antonoff', 'person'), ('Taylor Swift', 'person')]	O_4908.jpg	['Jack Antonoff', 'Taylor Swift']	[]	[]	[]
Jazz point guard scenario to influence Hayward decision	[('Jazz', 'organization'), ('Hayward', 'person')]	17_06_1052.jpg	['Hayward']	[]	['Jazz']	[]
baseball costume is such a good concept im living	[]	17_06_14336.jpg	[]	[]	[]	[]
Got up this morning to watch the Cameroon vs Chile game ! - Liz @ Sverussssnape @ hogwarts_soccer	[('Cameroon', 'organization'), ('Chile', 'organization'), ('Sverussssnape', 'person')]	17_06_15661.jpg	['Sverussssnape']	[]	['Cameroon', 'Chile']	[]
# Tigers fans are learning about baseball fundamentals before today ' s game !	[('Tigers', 'organization')]	16_05_07_563.jpg	[]	[]	['Tigers']	[]
Good luck to my FAU Baseball boys as they head down to Miami Friday for Regionals ! # TheU # Throwback # BeatLongBeachS …	[('FAU', 'organization'), ('Miami', 'location')]	16_05_30_194.jpg	[]	['Miami']	['FAU']	[]
Gotta be prepared since Donald Trump winning the election 😳	[('Donald Trump', 'person')]	O_3014.jpg	['Donald Trump']	[]	[]	[]
Emma Watson wearing Calvin Klein . This dress was made out of recycled plastic bottles # MetGala	[('Emma Watson', 'person'), ('Calvin Klein', 'organization'), ('MetGala', 'miscellaneous')]	O_2347.jpg	['Emma Watson']	[]	['Calvin Klein']	['MetGala']
🚨 Justin Timberlake to release # CantStopTheFeeling at midnight tonight !	[('Justin Timberlake', 'person'), ('CantStopTheFeeling', 'miscellaneous')]	O_3972.jpg	['Justin Timberlake']	[]	[]	['CantStopTheFeeling']
Zayn Malik reveals that leaving One Direction allowed him to fight crime in space # MetGala	[('Zayn Malik', 'person'), ('One Direction', 'person'), ('MetGala', 'miscellaneous')]	O_67.jpg	['Zayn Malik', 'One Direction']	[]	[]	['MetGala']
Kim Kardashian Is Over The Beauty Trend She Helped Popularize	[('Kim Kardashian', 'person')]	O_3666.jpg	['Kim Kardashian']	[]	[]	[]
JUST IN : Statement from President Barack Obama on the Paris Climate Accord :	[('Barack Obama', 'person'), ('Paris', 'location')]	O_1329.jpg	['Barack Obama']	['Paris']	[]	[]
With Donald Trump as presumptive nominee , some in GOP say they ' re breaking away from party	[('Donald Trump', 'person'), ('GOP', 'organization')]	O_189.jpg	['Donald Trump']	[]	['GOP']	[]
Zak got decked in the face with a baseball 10 minutes after this	[('Zak', 'person')]	16_05_28_951.jpg	['Zak']	[]	[]	[]
Music festival clothing lineup here - & gt ;	[]	16_05_09_291.jpg	[]	[]	[]	[]
Justin Bieber really knows how to promote Calvin Klein underwear .	[('Justin Bieber', 'person'), ('Calvin Klein', 'organization')]	O_2139.jpg	['Justin Bieber']	[]	['Calvin Klein']	[]
/ / HARRY STYLES / / BEHIND THE ALBUM / / NOW ON @ APPLEMUSIC / /	[('HARRY STYLES', 'person')]	O_1570.jpg	['HARRY STYLES']	[]	[]	[]
Newcomb rooms after their first win in four years . Photo Credit @ KrockFootball @ AFLBarwon @ addyfootyfix	[('Newcomb', 'organization'), ('KrockFootball', 'organization'), ('AFLBarwon', 'organization'), ('addyfootyfix', 'organization')]	17_06_5913.jpg	[]	[]	['Newcomb', 'KrockFootball', 'AFLBarwon', 'addyfootyfix']	[]
Nancy Pelosi , blinded by Trump , makes crazy ‘ guarantee ’ she can ’ t possibly make good on	[('Nancy Pelosi', 'person'), ('Trump', 'person')]	O_2439.jpg	['Nancy Pelosi', 'Trump']	[]	[]	[]
On our way to # Vienna for @ Pioneers # festival ! ! Let us know if you are going to be there as well 😉 # networking	[('Vienna', 'location'), ('Pioneers # festival', 'miscellaneous')]	16_05_21_800.jpg	[]	['Vienna']	[]	['Pioneers # festival']
# entrepreneur What this soccer star learned as a serial entrepreneur	[]	17_06_2478.jpg	[]	[]	[]	[]
Send your soccer profile and video to every college coach . Recruiting GOAL ! 30 day offer	[]	16_05_30_1097.jpg	[]	[]	[]	[]
Neil Young on Donald Trump , Bernie Sanders : Canadian rocker ' making a lot of noise ' about …	[('Neil Young', 'person'), ('Donald Trump', 'person'), ('Bernie Sanders', 'person')]	O_4644.jpg	['Neil Young', 'Donald Trump', 'Bernie Sanders']	[]	[]	[]
The Only 5 Times an NBA Players Posted a Quad Double	[('NBA', 'organization')]	16_05_01_281.jpg	[]	[]	['NBA']	[]
Tom Waits ( detail ) by Nick Twaalfhoven | Rock Gallery | On show now !	[('Tom Waits', 'person'), ('Nick Twaalfhoven', 'person')]	O_23.jpg	['Tom Waits', 'Nick Twaalfhoven']	[]	[]	[]
GO AHEAD PUNK . . . CALL IT SOCCER ONE MORE TIME .	[]	16_05_25_765.jpg	[]	[]	[]	[]
harry potter when he sees his mother in the mirror of erised	[('harry potter', 'person')]	O_3637.jpg	['harry potter']	[]	[]	[]
# NFL LA # Rams , USC announce plans to reduce trash at LA Coliseum	[('NFL', 'organization'), ('LA # Rams', 'organization'), ('USC', 'organization'), ('LA Coliseum', 'location')]	16_05_29_498.jpg	[]	['LA Coliseum']	['NFL', 'LA # Rams', 'USC']	[]
When there is only one piece of chicken left	[]	O_1618.jpg	[]	[]	[]	[]
Rolling Stones tell Donald Trump he must stop playing their music at campaign events	[('Rolling Stones', 'person'), ('Donald Trump', 'person')]	O_941.jpg	['Rolling Stones', 'Donald Trump']	[]	[]	[]
Shah Rukh Khan with Fans before leaving from Kolkata to Mumbai ~	[('Shah Rukh Khan', 'person'), ('Kolkata', 'location'), ('Mumbai', 'location')]	O_418.jpg	['Shah Rukh Khan']	['Kolkata', 'Mumbai']	[]	[]
It ' s official ! Shah Rukh Khan ' s film with Aanand Rai to have Hobbit - like VFX ! @ iamsrk	[('Shah Rukh Khan', 'person'), ('Aanand Rai', 'person'), ('iamsrk', 'person')]	O_3664.jpg	['Shah Rukh Khan', 'Aanand Rai', 'iamsrk']	[]	[]	[]
Excited to have Tiger Football on the podcast this week headed by Coach Ernie Monfilletto	[('Tiger Football', 'organization'), ('Ernie Monfilletto', 'person')]	17_06_2416.jpg	['Ernie Monfilletto']	[]	['Tiger Football']	[]
Azealia Banks calls Lady Gaga a ' has been ' , Rihanna a ' hoe ' and Nicki Minaj a ' thief '	[('Azealia Banks', 'person'), ('Lady Gaga', 'person'), ('Rihanna', 'person'), ('Nicki Minaj', 'person')]	O_4514.jpg	['Azealia Banks', 'Lady Gaga', 'Rihanna', 'Nicki Minaj']	[]	[]	[]
2017 NBA Draft : How far could Lonzo Ball fall ?	[('NBA', 'organization'), ('Lonzo Ball', 'person')]	17_06_4705.jpg	['Lonzo Ball']	[]	['NBA']	[]
Joe Pavelski in finals of NHL 17 cover contest . . .	[('Joe Pavelski', 'person'), ('NHL 17', 'miscellaneous')]	16_05_10_580.jpg	['Joe Pavelski']	[]	[]	['NHL 17']
Here ’ s how much Taylor Swift singing a Jimmy Eat World song helped the band	[('Taylor Swift', 'person'), ('Jimmy Eat World', 'person')]	O_2859.jpg	['Taylor Swift', 'Jimmy Eat World']	[]	[]	[]
I had a great time providing and operating lighting at Cursus Festival . # chauvet # lightingdesign # eventprofs # dorset	[('Cursus Festival', 'miscellaneous')]	16_05_18_298.jpg	[]	[]	[]	['Cursus Festival']
Baltimore Orioles vs . Seattle Mariners - 5 / 19 / 16 MLB Pick , . . .	[('Baltimore Orioles', 'organization'), ('Seattle Mariners', 'organization'), ('MLB', 'organization')]	16_05_19_1.jpg	[]	[]	['Baltimore Orioles', 'Seattle Mariners', 'MLB']	[]
Steve Jobs plays FDR in Apple internal sales video ( 1984 )	[('Steve Jobs', 'person'), ('FDR', 'person'), ('Apple', 'organization')]	O_3534.jpg	['Steve Jobs', 'FDR']	[]	['Apple']	[]
Anyone go to any parades today to see a marching band ?	[]	16_05_30_1034.jpg	[]	[]	[]	[]
[ INFO ] COME ON AND ' JOIN MC24H ART FESTIVAL . WITH FINAL EVENTS ON MAY 21, 2016 . AND GET YOUR PRIZE .	[('MC24H ART FESTIVAL', 'miscellaneous')]	16_05_30_851.jpg	[]	[]	[]	['MC24H ART FESTIVAL']
Tonight ' s match kicks off from the Maryland SoccerPlex at 4 pm . Watch it live here :	[('Maryland SoccerPlex', 'location')]	16_05_07_592.jpg	[]	['Maryland SoccerPlex']	[]	[]
Beautiful night for baseball and oinking ! # baconusa @ IronPigs	[('IronPigs', 'organization')]	17_06_7880.jpg	[]	[]	['IronPigs']	[]
Some kid was talking shit to me for going to concerts and then I realized , actually jokes on you	[]	16_05_06_803.jpg	[]	[]	[]	[]
Solid first inning for this OVER 9, let ' s keep it up fellas # MLB	[('MLB', 'organization')]	16_05_04_60.jpg	[]	[]	['MLB']	[]
Ssturday night Cure concert was awesome !	[('Cure', 'miscellaneous')]	16_05_31_755.jpg	[]	[]	[]	['Cure']
# Sports Connor Cook could not satisfy NFL teams ' questions about leadership	[('Connor Cook', 'person'), ('NFL', 'organization')]	16_05_01_498.jpg	['Connor Cook']	[]	['NFL']	[]
. @ StardustWWE has gone dark and changed his name to Cody Rhodes .	[('StardustWWE', 'person'), ('Cody Rhodes', 'person')]	O_4057.jpg	['StardustWWE', 'Cody Rhodes']	[]	[]	[]
Brilliant ! Well done - 2 fingers to the money men of football 😊	[]	16_05_02_355.jpg	[]	[]	[]	[]
The fashion of the future ? 3 D - printed Chanel ; laser - cut Louis Vuitton	[('Chanel', 'organization'), ('Louis Vuitton', 'organization')]	O_1786.jpg	[]	[]	['Chanel', 'Louis Vuitton']	[]
In Columbus # Ohio it is illegal for stores to sell cornflakes on a Sunday !	[('Columbus', 'location'), ('Ohio', 'location')]	16_05_07_222.jpg	[]	['Columbus', 'Ohio']	[]	[]
Climate change - denier Donald Trump is worried rising seas could ruin his golf course	[('Donald Trump', 'person')]	O_3842.jpg	['Donald Trump']	[]	[]	[]
Nigerian Footballer , Fikayo Tomori , Wins Chelsea Academy Player Of The Year	[('Nigerian', 'location'), ('Fikayo Tomori', 'person'), ('Chelsea', 'organization')]	16_05_17_450.jpg	['Fikayo Tomori']	['Nigerian']	['Chelsea']	[]
I voted to send @ KevinLove to # NBAAllStar . RETWEET to # NBAVote for Kevin too !	[('KevinLove', 'person'), ('Kevin', 'person')]	17_01_6026.jpg	['KevinLove', 'Kevin']	[]	[]	[]
The only way to be watching baseball as a Chicagoan in LA tonight .	[('LA', 'location')]	16_05_22_135.jpg	[]	['LA']	[]	[]
Zayn and Justin Timberlake are currently the only male artists to debut at # 1 on the Hot 100 this year !	[('Zayn', 'person'), ('Justin Timberlake', 'person')]	O_1232.jpg	['Zayn', 'Justin Timberlake']	[]	[]	[]
Katy Perry officially started following Lady Gaga on Instagram ! 💞 # HeyGirl	[('Katy Perry', 'person'), ('Lady Gaga', 'person'), ('Instagram', 'organization')]	O_3464.jpg	['Katy Perry', 'Lady Gaga']	[]	['Instagram']	[]
TWICE ’ s Tzuyu , Jungyeon , And Nayeon Make A Surprise Appearance On “ Gag Concert ”	[('TWICE', 'miscellaneous'), ('Tzuyu', 'person'), ('Jungyeon', 'person'), ('Nayeon', 'person'), ('Gag Concert', 'miscellaneous')]	16_05_01_540.jpg	['Tzuyu', 'Jungyeon', 'Nayeon']	[]	[]	['TWICE', 'Gag Concert']
Seeing this queen made my night 🤤 # Kiss108KissConcert @ Kiss108	[('Kiss108', 'organization')]	17_06_5515.jpg	[]	[]	['Kiss108']	[]
"Hispanic legal immigrant Marco Valverde : "" Donald Trump WILL make our country great again ! "" # dtmag"	[('Hispanic', 'location'), ('Marco Valverde', 'person'), ('Donald Trump', 'person')]	O_105.jpg	['Marco Valverde', 'Donald Trump']	['Hispanic']	[]	[]
# ManchesterUnited vs # LeicesterCity | # PremierLeague # LIVE STREAM | Team News and More	[('ManchesterUnited', 'organization'), ('LeicesterCity', 'organization'), ('PremierLeague', 'organization')]	16_05_01_240.jpg	[]	[]	['ManchesterUnited', 'LeicesterCity', 'PremierLeague']	[]
How will donald trump campaign on family values ? Family values of serial adultery ? Fraud ? Narcissism ? Bribery ?	[('donald trump', 'person')]	O_5032.jpg	['donald trump']	[]	[]	[]
Megyn Kelly ' s Donald Trump interview could be a big moment for both of them	[('Megyn Kelly', 'person'), ('Donald Trump', 'person')]	O_22.jpg	['Megyn Kelly', 'Donald Trump']	[]	[]	[]
Today ' s Point Beach at Toms River South OCT game ⚾ ️ has been postponed due to rain ☔ ️ date TBD # BeachBaseball	[('Point Beach', 'organization'), ('Toms River South', 'organization')]	16_05_01_253.jpg	[]	[]	['Point Beach', 'Toms River South']	[]
